d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0115,0.01,0.95,5,0,0,0,0,0,0.007,0,37,3455,0,67,80,147,1395,5
0.0115,0.01,0.95,5,0,0,0,0,0,0.016,0,39,3134,0,43,85,128,1435,40
0.0115,0.01,0.95,5,1,14,0.622,0,0,0.012,19,54,3581,75,55,88,143,1459,50
0.0115,0.01,0.95,5,0,0,0.675,0,0,0.016,24,67,3353,98,110,80,190,1451,34
0.0115,0.01,0.95,6,4,55,0.248,0,0,0.005,18,39,3685,49,92,86,178,1435,28
0.0115,0.01,0.95,5,0,0,0.649,2,26,0.009,62,40,2833,162,129,91,220,1432,11
0.0115,0.01,0.95,5,0,0,0.646,0,0,0.008,64,36,3294,190,100,92,192,1421,27
0.0115,0.01,0.95,6,0,0,0.158,0,0,0.019,12,22,3912,38,22,73,95,1447,19
0.0115,0.01,0.95,3,0,0,0.902,0,0,0.013,8,55,3556,72,62,99,161,1438,49
0.0115,0.01,0.95,5,0,0,0.694,0,0,0.019,34,35,2403,141,81,86,167,1407,39
0.0115,0.01,0.95,5,0,0,0.998,0,0,0.003,10,26,2805,129,96,76,172,1463,36
0.0115,0.01,0.95,5,0,0,0.665,1,14,0.014,42,37,2894,247,101,95,196,1418,1
0.0115,0.01,0.95,5,0,0,1,6,79,0.029,6,57,3144,243,89,96,185,1467,44
0.0115,0.01,0.95,5,0,0,0.52,0,0,0.011,24,43,2966,97,78,74,152,1449,38
0.0115,0.01,0.95,5,1,13,0.771,0,0,0.022,42,33,2026,103,49,88,137,1475,2
0.0115,0.01,0.95,6,0,0,0,1,14,0,0,22,2915,0,30,48,78,1398,15
0.0115,0.01,0.95,6,1,14,0.775,0,0,0.018,59,46,3034,274,92,70,162,1428,35
0.0115,0.01,0.95,6,0,0,0,0,0,0.014,0,41,3027,0,62,71,133,1412,13
0.0115,0.01,0.95,6,1,14,0.963,0,0,0.007,35,28,3671,139,80,75,155,1419,14
0.0115,0.01,0.95,5,0,0,0.833,0,0,0.003,30,27,3509,123,106,70,176,1445,12
0.0115,0.01,0.95,5,0,0,0.819,0,0,0.01,29,22,3111,210,79,73,152,1538,48
0.0115,0.01,0.95,5,0,0,0.818,0,0,0.009,12,24,2199,92,51,85,136,1377,17
0.0115,0.01,0.95,6,0,0,0.726,0,0,0.002,54,24,4018,283,83,73,156,1494,3
0.0115,0.01,0.95,6,0,0,0.846,0,0,0.008,20,32,3593,143,68,79,147,1420,43
0.0115,0.01,0.95,5,0,0,0.684,0,0,0.029,10,28,2464,114,33,87,120,1415,47
0.0115,0.01,0.95,5,8,106,0.685,0,0,0.011,40,62,2740,166,164,89,253,1440,32
0.0115,0.01,0.95,6,0,0,0.82,0,0,0.022,59,41,3039,176,92,60,152,1402,41
0.0115,0.01,0.95,6,0,0,0.997,0,0,0.003,1,18,3522,14,82,82,164,1441,25
0.0115,0.01,0.95,5,0,0,0.446,0,0,0.005,10,40,3191,77,70,82,152,1396,26
0.0115,0.01,0.95,6,0,0,0.368,0,0,0.007,25,45,3828,45,93,73,166,1471,29
0.0115,0.01,0.95,5,0,0,0.953,0,0,0.011,21,37,3632,136,82,88,170,1437,42
0.0115,0.01,0.95,6,0,0,0.478,9,119,0.008,15,38,2627,75,80,89,169,1438,4
0.0115,0.01,0.95,6,0,0,1,0,0,0.004,1,13,2859,7,32,72,104,1456,31
0.0115,0.01,0.95,6,0,0,0.686,0,0,0.007,35,35,3340,149,78,78,156,1441,20
0.0115,0.01,0.95,7,0,0,0,0,0,0.007,0,51,3312,0,50,77,127,1421,8
0.0115,0.01,0.95,6,0,0,1,0,0,0.02,14,57,2386,137,90,90,180,1410,16
0.0115,0.01,0.95,6,0,0,0,0,0,0.023,0,34,1977,0,69,80,149,1359,24
0.0115,0.01,0.95,6,0,0,0.562,0,0,0.001,40,37,3662,153,86,75,161,1498,7
0.0115,0.01,0.95,6,0,0,1,0,0,0.003,0,25,2838,4,31,93,124,1414,10
0.0115,0.01,0.95,6,0,0,0.361,0,0,0.011,11,42,3275,7,70,95,165,1384,33
0.0115,0.01,0.95,6,0,0,0,0,0,0,0,3,3620,1,8,85,93,1447,6
0.0115,0.01,0.95,6,0,0,1,0,0,0.005,9,13,2602,90,41,70,111,1458,37
0.0115,0.01,0.95,6,0,0,0,0,0,0,0,1,3254,0,7,82,89,1487,23
0.0115,0.01,0.95,5,0,0,0.914,0,0,0.023,57,62,2322,242,95,88,183,1429,30
0.0115,0.01,0.95,7,5,69,0.43,0,0,0.008,39,21,3810,100,90,93,183,1436,28
0.0115,0.01,0.95,7,0,0,0.81,2,27,0.003,4,21,2907,30,83,67,150,1423,21
0.0115,0.01,0.95,6,0,0,0.532,0,0,0.015,76,37,3713,174,92,76,168,1405,46
0.0115,0.01,0.95,6,0,0,0.898,0,0,0.001,10,10,2826,81,6,71,77,1404,9
