d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,6,0,0,0.818,0,0,0.024,46,67,3547,233,66,99,165,1406,40
0.01,0.01,0.95,5,0,0,0.668,0,0,0.014,63,40,2746,207,80,75,155,1371,42
0.01,0.01,0.95,6,0,0,0.542,3,40,0.021,64,54,3221,153,73,78,151,1432,6
0.01,0.01,0.95,6,0,0,0.336,0,0,0.006,38,22,3156,184,88,49,137,1382,27
0.01,0.01,0.95,6,6,84,0.581,5,70,0.026,71,59,3717,262,113,51,164,1401,21
0.01,0.01,0.95,6,0,0,0.473,5,67,0.006,74,48,3600,217,120,39,159,1475,11
0.01,0.01,0.95,7,6,80,0.317,0,0,0.012,99,33,3822,295,109,71,180,1408,8
0.01,0.01,0.95,6,0,0,0.564,0,0,0.014,76,38,3370,246,112,45,157,1416,34
0.01,0.01,0.95,6,0,0,0.623,0,0,0.011,71,65,3818,234,49,128,177,1450,12
0.01,0.01,0.95,6,0,0,0.68,0,0,0.017,75,62,3432,281,58,111,169,1486,16
0.01,0.01,0.95,6,0,0,0.799,0,0,0.021,77,63,3520,272,47,117,164,1423,20
0.01,0.01,0.95,6,0,0,0.648,0,0,0.008,92,51,3063,230,101,75,176,1387,33
0.01,0.01,0.95,6,0,0,0.417,0,0,0.011,81,49,3422,202,91,56,147,1490,29
0.01,0.01,0.95,7,7,99,0.72,0,0,0.015,58,50,3684,245,98,42,140,1374,14
0.01,0.01,0.95,6,0,0,0.411,0,0,0.004,46,33,2953,236,68,72,140,1388,38
0.01,0.01,0.95,6,0,0,0.665,0,0,0.012,38,55,3927,170,121,37,158,1487,43
0.01,0.01,0.95,7,0,0,0.82,2,26,0.022,41,63,2825,310,80,79,159,1376,18
0.01,0.01,0.95,6,0,0,0.99,0,0,0.005,23,32,3562,142,68,41,109,1478,48
0.01,0.01,0.95,7,7,91,0.349,0,0,0.011,101,51,3221,184,86,87,173,1412,28
0.01,0.01,0.95,6,0,0,0.613,0,0,0.002,41,41,3671,125,111,36,147,1459,25
0.01,0.01,0.95,7,8,109,0.745,0,0,0.004,69,38,2365,265,57,91,148,1423,32
0.01,0.01,0.95,6,0,0,0.436,4,51,0.015,83,49,3245,223,94,76,170,1465,1
