d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0085,0.01,0.95,6,0,0,0.889,0,0,0.014,66,49,3242,285,128,52,180,1488,16
0.0085,0.01,0.95,6,0,0,0.628,3,40,0.014,67,44,2620,342,100,52,152,1385,4
0.0085,0.01,0.95,6,8,104,0.782,1,13,0.037,49,72,2869,215,85,78,163,1397,28
0.0085,0.01,0.95,7,0,0,0.607,0,0,0.019,91,82,3483,199,68,112,180,1412,10
0.0085,0.01,0.95,6,0,0,0.707,3,38,0.011,44,50,3706,179,77,50,127,1476,1
0.0085,0.01,0.95,7,2,28,1,0,0,0.02,0,60,3082,15,89,69,158,1370,14
0.0085,0.01,0.95,6,0,0,0.442,0,0,0.021,52,55,2922,219,81,75,156,1417,7
0.0085,0.01,0.95,6,0,0,0.864,0,0,0.014,54,56,3320,490,87,86,173,1529,22
0.0085,0.01,0.95,7,0,0,0.755,0,0,0.006,55,50,3152,263,77,94,171,1445,5
0.0085,0.01,0.95,6,0,0,0.776,0,0,0.016,74,55,3484,247,65,102,167,1450,17
0.0085,0.01,0.95,6,0,0,0.832,0,0,0.019,48,49,3094,246,72,72,144,1392,27
0.0085,0.01,0.95,6,0,0,0.658,0,0,0.017,92,42,2948,255,84,90,174,1421,20
0.0085,0.01,0.95,6,0,0,0.46,0,0,0.012,55,32,3100,169,95,63,158,1426,13
0.0085,0.01,0.95,6,0,0,0.782,0,0,0.032,75,64,3576,288,82,76,158,1447,24
0.0085,0.01,0.95,6,2,27,0.475,0,0,0.009,76,51,3094,300,65,81,146,1445,2
0.0085,0.01,0.95,7,0,0,0.624,1,12,0.013,77,42,2517,292,62,112,174,1340,18
0.0085,0.01,0.95,7,1,13,0.485,0,0,0.008,66,40,4121,145,76,85,161,1480,19
0.0085,0.01,0.95,7,0,0,0.543,0,0,0.033,75,51,2381,176,90,81,171,1400,3
0.0085,0.01,0.95,7,0,0,0.726,4,51,0.005,50,59,3844,186,117,65,182,1457,11
0.0085,0.01,0.95,6,0,0,0,1,13,0.004,0,15,3120,0,56,40,96,1395,15
0.0085,0.01,0.95,7,0,0,0.679,1,14,0.028,42,48,3154,137,108,42,150,1450,26
0.0085,0.01,0.95,7,0,0,0.599,0,0,0.012,48,37,2764,120,58,82,140,1421,6
0.0085,0.01,0.95,6,0,0,0.856,0,0,0.002,42,35,3307,202,81,42,123,1471,25
0.0085,0.01,0.95,6,0,0,0.728,0,0,0.033,61,67,3098,194,152,36,188,1426,9
0.0085,0.01,0.95,7,3,39,0.544,4,52,0.005,59,45,3021,142,124,42,166,1423,21
0.0085,0.01,0.95,7,0,0,0.867,0,0,0.013,59,52,3312,530,128,55,183,1471,16
